"Gene","Cluster","logFC","pValue","padj"
"V35784",2,0.969588524298532,0.0249870489052526,0.050108885414346
"V33264",1,0.935545778048899,0.0249877693100172,0.050108885414346
"V34798",2,0.960876656730622,0.0249883134171126,0.050108885414346
"V42149",2,0.965337299780965,0.0249895791967239,0.050108885414346
"V26644",2,0.968208174280163,0.0249898023523774,0.050108885414346
"V39294",2,0.968308029079534,0.0249900047280704,0.050108885414346
"V28990",2,0.968314433065205,0.0249914319703968,0.050108885414346
"V40831",1,0.96002259945299,0.0249932638263445,0.050108885414346
"V5851",2,0.969448502024834,0.0249934022305514,0.050108885414346
"V5489",2,0.969439018907934,0.0249938202305295,0.050108885414346
"V31497",2,0.969223377438238,0.0249945670706071,0.050108885414346
"V36103",2,0.969083136097966,0.0249957638302058,0.050108885414346
"V17720",2,0.967934473875573,0.0249988812756013,0.050108885414346
"V29126",2,0.968189840289047,0.0250014109138414,0.050108885414346
"V13553",2,0.968700613826599,0.025002067831426,0.050108885414346
"V23425",2,0.96829364576525,0.025002539792496,0.050108885414346
"V9961",2,0.968396193766697,0.0250036456764845,0.050108885414346
"V39313",2,0.969315390342303,0.0250039631886786,0.050108885414346
"V21215",2,0.968487881041551,0.0250048771887771,0.050108885414346
"V11402",2,0.96867038223978,0.025005348367545,0.050108885414346
"V16354",2,0.967361969683706,0.0250055557220767,0.050108885414346
"V25847",2,0.968315524369738,0.0250085559765975,0.050108885414346
"V40583",2,0.963743356515778,0.0250097673255131,0.050108885414346
"V18589",2,0.967515632005965,0.0250103384047715,0.050108885414346
"V42031",2,0.968399427480681,0.0250106325879933,0.050108885414346
"V32508",2,0.972562721752865,0.0250107202014886,0.050108885414346
"V31595",2,0.969265622615317,0.025012142087366,0.050108885414346
"V18882",1,0.972391876454965,0.0250133745115748,0.050108885414346
"V11309",2,0.968843867807111,0.0250141455862951,0.050108885414346
"V17331",2,0.942371609136908,0.0250151329769716,0.050108885414346
"V41102",2,0.969778105899135,0.0250161166697401,0.050108885414346
"V23582",1,0.95240044516884,0.0250171299069878,0.050108885414346
"V28602",2,0.964823184720207,0.0250177620240398,0.050108885414346
"V8576",2,0.983482432340562,0.0250187790931308,0.050108885414346
"V19113",2,0.963983025305525,0.0250193612932197,0.050108885414346
"V14647",2,0.968668636243185,0.0250228799869218,0.050108885414346
"V15619",2,0.970052363980875,0.0250230728092172,0.050108885414346
"V24614",2,0.972497237304369,0.0250235847646606,0.050108885414346
"V36528",2,0.969572018968235,0.025023654524336,0.050108885414346
"V16747",2,0.969829435240946,0.02502367051618,0.050108885414346
"V4472",2,0.968539222454813,0.0250245742165955,0.050108885414346
"V43579",2,0.967285412114871,0.0250257560156796,0.050108885414346
"V6167",2,0.965576358009995,0.0250262802786475,0.050108885414346
"V27400",2,0.968191792496286,0.0250267390132826,0.050108885414346
"V29373",1,0.935630676675899,0.0250274882327763,0.050108885414346
"V1782",2,0.968028217125002,0.0250300434923689,0.050108885414346
"V7787",2,0.966033557989169,0.0250306657023798,0.050108885414346
"V31389",2,0.965012548878704,0.0250315923007065,0.050108885414346
"V22075",2,0.969185701323359,0.0250322083082915,0.050108885414346
"V2497",3,0.972770688299839,0.0250323577301797,0.050108885414346
"V40577",2,0.963238092893877,0.0250329714805412,0.050108885414346
"V16094",2,0.962693116849629,0.0250343173840436,0.050108885414346
"V43230",2,0.971507330754378,0.0250357300910047,0.050108885414346
"V13327",2,0.968557405722538,0.0250395275707819,0.050108885414346
"V19613",2,0.968395074835705,0.0250395474241948,0.050108885414346
"V17445",2,0.971926391799991,0.0250397024634167,0.050108885414346
"V20099",2,0.965384718944136,0.0250402586102044,0.050108885414346
"V30327",2,0.968684593994972,0.0250403952416806,0.050108885414346
"V33763",2,0.970097046443587,0.0250413995349199,0.050108885414346
"V25554",2,0.969544179804594,0.025042748795228,0.050108885414346
"V32483",1,0.964560556985849,0.0250429908816456,0.050108885414346
"V14900",2,0.969639840614999,0.0250446942948131,0.050108885414346
"V44975",2,0.964404905776449,0.0250456383207626,0.050108885414346
"V25574",2,0.968511357689626,0.0250457014839437,0.050108885414346
"V22703",2,0.967244929648597,0.0250478976646976,0.050108885414346
"V18251",1,0.970780094364733,0.0250482823617871,0.050108885414346
"V32821",2,0.969967607411695,0.0250506244003779,0.050108885414346
"V36652",3,0.961915834113554,0.0250506571956185,0.050108885414346
"V24323",1,0.954427970812086,0.0250508021577983,0.050108885414346
"V39295",2,0.96791997456635,0.0250512987586899,0.050108885414346
"V26999",2,0.967311402046701,0.0250513063716142,0.050108885414346
"V44462",2,0.968682158697355,0.0250513289820197,0.050108885414346
"V35799",2,0.965063011635122,0.025051474747652,0.050108885414346
"V18887",2,0.968261991826233,0.0250515051972207,0.050108885414346
"V41670",1,0.962944548876258,0.0250520007638062,0.050108885414346
"V23668",2,0.968467073609928,0.0250526216601109,0.050108885414346
"V8791",2,0.968941081342629,0.0250528302209459,0.050108885414346
"V41442",2,0.967019332725739,0.0250542751834262,0.050108885414346
"V15290",2,0.968887195141239,0.025054508764151,0.050108885414346
"V38007",2,0.968507589020633,0.0250552372888471,0.050108885414346
"V44817",2,0.968273565427197,0.0250560743088207,0.050108885414346
"V28337",2,0.964109007222869,0.0250571777306696,0.050108885414346
"V25712",2,0.968466236976632,0.0250573489290456,0.050108885414346
"V39845",2,0.969348283040105,0.0250573994014871,0.050108885414346
"V37697",2,0.974612770128034,0.0250596786504791,0.050108885414346
"V29183",2,0.970237179203859,0.0250597748314198,0.050108885414346
"V41035",1,0.966459188184201,0.0250599060688443,0.050108885414346
"V37699",2,0.968264066430618,0.0250622192093005,0.050108885414346
"V33298",2,0.97176881408111,0.0250628197015423,0.050108885414346
"V44327",2,0.967699364593748,0.0250634331411102,0.050108885414346
"V22422",2,0.970131827800455,0.0250634897793136,0.050108885414346
"V23393",2,0.970121608522432,0.0250635436864469,0.050108885414346
"V33868",2,0.967817694002168,0.0250642755816867,0.050108885414346
"V20012",2,0.973498718893756,0.0250645487081782,0.050108885414346
"V28173",2,0.971360146219605,0.0250659300986676,0.050108885414346
"V42637",2,0.967682292682799,0.0250660030041306,0.050108885414346
"V16941",1,0.957286870644951,0.0250668270933269,0.050108885414346
"V41597",1,0.974993269558089,0.0250672647261372,0.050108885414346
"V10410",2,0.963708842817697,0.0250674373843056,0.050108885414346
"V900",2,0.968377101447096,0.0250688133132671,0.050108885414346
"V1201",1,0.979391665995349,0.0250688327005731,0.050108885414346
"V16965",2,0.968495533200996,0.0250689510107837,0.050108885414346
"V8712",2,0.968106201183698,0.0250690261753753,0.050108885414346
"V25896",2,0.968505701358063,0.0250694497474704,0.050108885414346
"V32955",1,0.969210469387092,0.0250699902667397,0.050108885414346
"V32153",2,0.956619652701467,0.0250707777618287,0.050108885414346
"V8607",2,0.968555980345153,0.0250711945485397,0.050108885414346
"V14244",2,0.966431175127793,0.0250719360717828,0.050108885414346
"V7824",2,0.967607528994675,0.0250724822455554,0.050108885414346
"V41642",1,0.981674439084759,0.0250726498957159,0.050108885414346
"V13074",2,0.968722366107271,0.0250730091098223,0.050108885414346
"V25704",1,0.976229257959109,0.0250742005287474,0.050108885414346
"V29011",3,0.965981209568333,0.025074758224179,0.050108885414346
"V682",2,0.967841677626311,0.0250748952188451,0.050108885414346
"V22172",2,0.968633017228258,0.0250758442384108,0.050108885414346
"V16868",2,0.968248058711336,0.02507701524669,0.050108885414346
"V22201",2,0.966573233961303,0.0250770796569796,0.050108885414346
"V31393",2,0.966053281742174,0.0250771305596931,0.050108885414346
"V43848",2,0.967086647039059,0.0250801414115337,0.050108885414346
"V24124",2,0.973222096629913,0.0250804612327575,0.050108885414346
"V22581",2,0.959941299151166,0.0250813149758115,0.050108885414346
"V24002",2,0.968649855011269,0.0250821003475114,0.050108885414346
"V31494",2,0.971867071974921,0.025082131664029,0.050108885414346
"V32597",2,0.96829910553463,0.0250824206663293,0.050108885414346
"V20835",2,0.968721725160261,0.025082770405942,0.050108885414346
"V8226",1,0.969672374542668,0.0250842432532512,0.050108885414346
"V35461",2,0.967320086375078,0.0250853815447799,0.050108885414346
"V40187",2,0.951779992478512,0.025085887131514,0.050108885414346
"V8301",2,0.968415772409749,0.0250863095565507,0.050108885414346
"V21049",2,0.968340499292483,0.0250866823324054,0.050108885414346
"V13447",2,0.95772260552391,0.0250878262533744,0.050108885414346
"V16731",2,0.965611931603977,0.0250883488993067,0.050108885414346
"V41516",2,0.968087997976607,0.0250898363207287,0.050108885414346
"V23664",2,0.968244885768938,0.025090411695329,0.050108885414346
"V28731",1,0.915047180660485,0.0250909207442533,0.050108885414346
"V17014",3,0.969719370852292,0.0250910167102139,0.050108885414346
"V9246",2,0.969276842171883,0.0250917550098945,0.050108885414346
"V23803",2,0.969840661418234,0.0250926346308966,0.050108885414346
"V20712",2,0.968116856812956,0.0250929295538978,0.050108885414346
"V43737",3,0.964751039189261,0.0250939388321477,0.050108885414346
"V36378",2,0.96865877699946,0.0250959131129178,0.050108885414346
"V26985",2,0.954957537783539,0.0250960288519682,0.050108885414346
"V36959",2,0.962728085092436,0.0250976647590193,0.050108885414346
"V2103",2,0.968447868033541,0.025098387078708,0.050108885414346
"V43814",2,0.968737267617824,0.025099129476698,0.050108885414346
"V41303",2,0.966413734265483,0.0250994092663088,0.050108885414346
"V11078",2,0.96840014504015,0.0250995675096218,0.050108885414346
"V5355",2,0.968918892065168,0.0250999931272708,0.050108885414346
"V31647",1,0.977037155576822,0.0251007789681386,0.050108885414346
"V21565",3,0.980606194948089,0.0251015256769281,0.050108885414346
"V23281",1,0.965188092585992,0.0251032197625493,0.050108885414346
"V27456",2,0.968829694944425,0.0251085453888643,0.050108885414346
"V20544",2,0.968409670214687,0.0251097041678713,0.050108885414346
"V34657",2,0.958282238412175,0.0251099084110388,0.050108885414346
"V16841",2,0.968079420641979,0.0251102613953514,0.050108885414346
"V16610",2,0.967879560480986,0.025112163691645,0.050108885414346
"V12811",2,0.972534758226466,0.0251123391209618,0.050108885414346
"V39512",2,0.968946802445549,0.0251127737093722,0.050108885414346
"V17490",1,0.974077928441139,0.025113057068913,0.050108885414346
"V10884",3,0.976816638690004,0.0251142912917792,0.050108885414346
"V34294",2,0.968701570632544,0.0251152398959942,0.050108885414346
"V43616",2,0.969571102423674,0.0251153143549219,0.050108885414346
"V16190",2,0.971655622780338,0.0251154882251896,0.050108885414346
"V35925",2,0.968485181210061,0.0251161849165085,0.050108885414346
"V32046",1,0.97462818375519,0.0251167739756034,0.050108885414346
"V9921",3,0.991337346622115,0.0251177885619217,0.050108885414346
"V34074",2,0.968142770264426,0.0251183662006161,0.050108885414346
"V284",1,0.929448832102873,0.0251188620976057,0.050108885414346
"V4281",2,0.972654457418035,0.0251194975431363,0.050108885414346
"V24191",2,0.968520779643994,0.0251198682635817,0.050108885414346
"V43772",2,0.965096111452471,0.0251226718421077,0.050108885414346
"V41752",2,0.972035565688642,0.025123006810505,0.050108885414346
"V37799",1,0.966122056505509,0.0251235912602131,0.050108885414346
"V29028",2,0.968047221361253,0.0251236987574296,0.050108885414346
"V10085",2,0.96794683415552,0.0251239449723025,0.050108885414346
"V30223",2,0.967931508448179,0.0251267866455165,0.050108885414346
"V30959",2,0.97125632122932,0.0251273432204961,0.050108885414346
"V35682",2,0.967367255782474,0.0251282825495771,0.050108885414346
"V9807",2,0.967655027690185,0.0251293163345405,0.050108885414346
"V16743",2,0.973059273015796,0.0251300708133599,0.050108885414346
"V27568",1,0.971869618571017,0.0251306253599501,0.050108885414346
"V29290",2,0.969531191932032,0.0251310339280356,0.050108885414346
"V32978",2,0.968356003613692,0.0251317721383245,0.050108885414346
"V17116",2,0.968711429696924,0.025132225522822,0.050108885414346
"V23431",2,0.968414858185111,0.0251342595011613,0.050108885414346
"V17664",2,0.972672672766004,0.025134436746578,0.050108885414346
"V2258",1,0.961252668418883,0.0251345023516506,0.050108885414346
"V42572",2,0.966687238762847,0.025135292170664,0.050108885414346
"V15953",2,0.968222572796435,0.0251370739940869,0.050108885414346
"V37127",2,0.969942145166431,0.0251378126788803,0.050108885414346
"V16157",2,0.967291993345344,0.0251378565102435,0.050108885414346
"V10404",2,0.96730702394643,0.0251389095691939,0.050108885414346
"V34459",2,0.969714699320435,0.025139066482221,0.050108885414346
"V44807",2,0.969269125753236,0.0251402976012426,0.050108885414346
"V29105",2,0.968977212268105,0.0251408362799185,0.050108885414346
"V38337",2,0.967013030464556,0.0251427568716117,0.050108885414346
"V17944",1,0.962186710316613,0.0251440391938928,0.050108885414346
"V42969",2,0.966053979305279,0.0251441253355675,0.050108885414346
"V14194",1,0.961730360433319,0.0251443540356923,0.050108885414346
"V26705",2,0.968362732456058,0.025145647947538,0.050108885414346
"V37216",2,0.968655976610972,0.0251460370093109,0.050108885414346
"V14508",2,0.968454298265457,0.0251461687363424,0.050108885414346
"V23606",2,0.968862873442043,0.025148540091343,0.050108885414346
"V23276",2,0.969257232441378,0.0251489157220381,0.050108885414346
"V3013",2,0.966002352790844,0.0251490780306869,0.050108885414346
"V35858",2,0.970347523490361,0.0251500866326294,0.050108885414346
"V11803",2,0.95735899944206,0.025150976130256,0.050108885414346
"V19364",2,0.968096405871089,0.025152928360565,0.050108885414346
"V18114",2,0.962967774029173,0.025153188012626,0.050108885414346
"V39630",2,0.968470340916634,0.0251548496219329,0.050108885414346
"V14518",2,0.968352511495855,0.0251561425819503,0.050108885414346
"V27335",2,0.968224393450762,0.0251568179310963,0.050108885414346
"V37675",2,0.969635345044956,0.0251581920612362,0.050108885414346
"V40423",1,0.969614022065111,0.0251622348705624,0.050108885414346
"V37317",2,0.96739208494827,0.0251623740863572,0.050108885414346
"V623",2,0.966153036363238,0.0251629170789148,0.050108885414346
"V20237",2,0.969044231261459,0.0251631052032836,0.050108885414346
"V33132",2,0.968423074430744,0.025163156908023,0.050108885414346
"V31052",2,0.966331788607105,0.0251638305104242,0.050108885414346
"V38951",2,0.96833438053597,0.0251639172558589,0.050108885414346
"V7261",2,0.968171133915904,0.025165221044012,0.050108885414346
"V1148",2,0.968683772494625,0.0251652427170549,0.050108885414346
"V15644",2,0.968678264219507,0.0251674240758105,0.050108885414346
"V24909",2,0.968453748083487,0.0251691123683582,0.050108885414346
"V39333",2,0.970644488627919,0.0251693558230377,0.050108885414346
"V17742",2,0.969211791787486,0.0251693825646471,0.050108885414346
"V13543",2,0.968240159910587,0.0251715709973906,0.050108885414346
"V18889",2,0.96883386636182,0.0251717418892323,0.050108885414346
"V27772",2,0.968405354865115,0.025172893345167,0.050108885414346
"V41189",2,0.968803832499874,0.0251740386896874,0.050108885414346
"V24345",2,0.968582980650528,0.0251741454519097,0.050108885414346
"V43180",1,0.962930968990928,0.0251742530584276,0.050108885414346
"V18646",2,0.968060252213231,0.0251749832528645,0.050108885414346
"V18828",2,0.966486351721327,0.0251769530571428,0.050108885414346
"V33442",2,0.968352939219876,0.0251770358928393,0.050108885414346
"V41617",2,0.971033293061655,0.0251780128421831,0.050108885414346
"V20826",2,0.968159040937439,0.0251782424020803,0.050108885414346
"V38790",2,0.970155282680753,0.0251783444888669,0.050108885414346
"V39801",1,0.967921359685756,0.0251792911485618,0.050108885414346
"V29376",2,0.96833531579637,0.0251800444781166,0.050108885414346
"V38878",2,0.968195962309008,0.0251831479513146,0.050108885414346
"V25388",2,0.969426286610098,0.0251852512902766,0.050108885414346
"V39213",2,0.966922482319357,0.0251858219098555,0.050108885414346
"V20471",1,0.963037188597115,0.0251884877627407,0.050108885414346
"V29175",2,0.968993782998018,0.0251894982463021,0.050108885414346
"V19011",2,0.968227922012459,0.0251896495733147,0.050108885414346
"V39178",2,0.971344856084174,0.0251913452845048,0.050108885414346
"V1213",2,0.960635618131516,0.0251920620904383,0.050108885414346
